facilityName;streetAdress;city;state;zipCode;publicPhone
ROCK HILL POST OFFICE;240 ROCK HILL DR;ROCK HILL;NY;12775;8457964535
ROCKAWAY PARK STATION;113-25 BEACH CHANNEL DRIVE;ROCKAWAY PARK;NY;11694;7186343897
ROCKVILLE CENTRE POST OFFICE;250 MERRICK ROAD;ROCKVILLE CENTRE;NY;11570;5167664290
ROME MAIN POST OFFICE;110 E GARDEN ST;ROME;NY;13440;3153361500
RONKONKOMA POST OFFICE;200 HAWKINS AVENUE;RONKONKOMA;NY;11779;6315880301
ROOSEVELT POST OFFICE;1 BABYLON TURNPIKE;ROOSEVELT;NY;11575;5163786973
ROSENDALE POST OFFICE;354  MAIN ST;ROSENDALE;NY;12472;8456588084
ROSLYN POST OFFICE;1391 OLD NORTHERN BOULEVARD;ROSLYN;NY;11576;5166217397
ROSLYN HEIGHTS POST OFFICE;66 MINEOLA AVENUE;ROSLYN HEIGHTS;NY;11577;5166218050
RYE POST OFFICE;41 PURDY AVE;RYE;NY;10580;9149676258
SAG HARBOR POST OFFICE;21 LONG ISLAND AVENUE;SAG HARBOR;NY;11963;6317258968
ST. ALBANS STATION;195-04 LINDEN BOULEVARD;SAINT ALBANS;NY;11412;7185255620
SAINT BONAVENTURE POST OFFICE;3261 WEST STATE RD;SAINT BONAVENTURE;NY;14778;7163724110
SALAMANCA POST OFFICE;35 CHESTNUT STREET;SALAMANCA;NY;14779;7169453390
SANBORN POST OFFICE;2901 NIAGARA ST;SANBORN;NY;14132;7167313414
TOWN OF SAND LAKE;8428 MILLER HILL ROAD;SAND LAKE;NY;12153;5186742026
SANDY CREEK POST OFFICE;6067 S MAIN ST;SANDY CREEK;NY;13145;3153873198
SARATOGA SPRINGS POST OFFICE;245 WASHINGTON STREET;SARATOGA SPRINGS;NY;12866;5182451043
SAUGERTIES POST OFFICE;111 MARKET ST;SAUGERTIES;NY;12477;8452461998
SAUQUOIT POST OFFICE;2944 ONEIDA ST;SAUQUOIT;NY;13456;3157378832
SAYVILLE POST OFFICE;130 GREENE AVENUE;SAYVILLE;NY;11782;6315896963
HARTSDALE POST OFFICE;441 CENTRAL AVENUE;SCARSDALE;NY;10583;9144727164
SCARSDALE POST OFFICE;29 CHASE RD;SCARSDALE;NY;10583;9147234626
NISKAYUNA STATION POST OFFICE;2320 NOTT STREET EAST;SCHENECTADY;NY;12309;5183820344
SCHENECTADY COUNTY CLERK;620 STATE STREET;SCHENECTADY;NY;12305;5183884220
SCHENECTADY POST OFFICE;29 JAY ST;SCHENECTADY;NY;12305;5186126021
SCHOHARIE COUNTY CLERK OFFICE;284 MAIN ST;SCHOHARIE;NY;12157;5182958316
SCHUYLERVILLE POST OFFICE;25 FERRY ST;SCHUYLERVILLE;NY;12871;5186959221
SCOTTSVILLE POST OFFICE;3 ROCHESTER ST;SCOTTSVILLE;NY;14546;5858892040
SELDEN POST OFFICE;109 COLLEGE PLAZA;SELDEN;NY;11784;6317326797
SENECA FALLS POST OFFICE;38 STATE ST;SENECA FALLS;NY;13148;3155682908
SHELTER ISLAND PUBLIC LIBRARY;37 NORTH FERRY ROAD;SHELTER ISLAND;NY;11964;6317490042
SHIRLEY POST OFFICE;800 MONTAUK HIGHWAY, SUITE 1;SHIRLEY;NY;11967;6312817505
SHOKAN POST OFFICE;3110 STATE ROUTE 28;SHOKAN;NY;12481;8456577326
SHRUB OAK POST OFFICE;1350 E. MAIN STREET;SHRUB OAK;NY;10588;9145289274
SKANEATELES POST OFFICE;20 FENNELL STREET;SKANEATELES;NY;13152;3156856189
SKANEATELES TOWN CLERK;24 JORDAN STREET;SKANEATELES;NY;13152;3156853473
SPAFFORD TOWN CLERK;1984 ROUTE 174;SKANEATELES;NY;13152;3156734144
SLATE HILL POST OFFICE;1990 ROUTE 284;SLATE HILL;NY;10973;8453554741
SMITHTOWN POST OFFICE;25 ROUTE 111;SMITHTOWN;NY;11787;6313606709
THE SMITHTOWN LIBRARY;1 NORTH COUNTRY ROAD;SMITHTOWN;NY;11787;6313602480
SODUS POST OFFICE;44 WEST MAIN ST;SODUS;NY;14551;3154839180
SOUTH OZONE PARK;125-15 FOCH BOULEVARD;SOUTH OZONE PARK;NY;11420;7188359562
ROGERS MEMORIAL LIBRARY;91 COOPERS FARM ROAD;SOUTHAMPTON;NY;11968;6312830774
SOUTHAMPTON POST OFFICE;123 NORTH SEA ROAD;SOUTHAMPTON;NY;11968;6312049822
SPARROWBUSH POST OFFICE;505 STATE ROUTE 42;SPARROWBUSH;NY;12780;8458584232
SPENCER POST OFFICE;196 N MAIN ST;SPENCER;NY;14883;6075896144
OGDEN TOWN CLERKS OFFICE;269 OGDEN CENTER ROAD;SPENCERPORT;NY;14559;5856176111
SPRING VALLEY POST OFFICE;7 NORTH MADISON AVENUE;SPRING VALLEY;NY;10977;8454256741
SPRINGFIELD GARDENS POST OFFICE;218-10 MERRICK BOULEVARD;SPRINGFIELD GARDENS;NY;11413;7185289406
SPRINGVILLE POST OFFICE;75 FRANKLIN STREET;SPRINGVILLE;NY;14141;7165922927
STANLEY POST OFFICE;2102 STATE ROUTE 245;STANLEY;NY;14561;5855266695
NEW DORP STATION;2562 HYLAN BOULEVARD;STATEN ISLAND;NY;10306;7188739267
PORT RICHMOND STATION;364 PORT RICHMOND AVENUE;STATEN ISLAND;NY;10302;7184425102
RICHMOND COUNTY CLERK;130 STUYVESANT PLACE;STATEN ISLAND;NY;10301;7186758910
ROSEBANK STATION;567 TOMPKINS AVENUE;STATEN ISLAND;NY;10305;7184470386
ST GEORGE POST OFFICE;45 BAY STREET;STATEN ISLAND;NY;10301;7189812480
STAPLETON STATION;160 TOMPKINS AVENUE;STATEN ISLAND;NY;10304;7187277279
STATEN ISLAND MAIN;550 MANOR ROAD;STATEN ISLAND;NY;10314;7188162710
TOTTENVILLE STATION POST OFFICE;228 MAIN STREET;STATEN ISLAND;NY;10307;7189841215
WEST NEW BRIGHTON POST OFFICE;1015 CASTLETON AVENUE;STATEN ISLAND;NY;10310;7184422163
STONY BROOK POST OFFICE;129 MAIN STREET;STONY BROOK;NY;11790;6317516245
STONY POINT POST OFFICE;81 CENTRAL HIGHWAY;STONY POINT;NY;10980;8457860429
SUNNYSIDE STATION;4515 44TH STREET;SUNNY SIDE;NY;11104;7187297806
SYOSSET POST OFFICE;40 QUEENS STREET;SYOSSET;NY;11791;5169211921
CAMILLUS TOWN CLERK;4600 WEST GENESEE STREET;SYRACUSE;NY;13219;3154881234
COLVIN STATION;2200 SOUTH SALINA STREET;SYRACUSE;NY;13205;3154780027
F. FRANKLIN MOON LIBRARY;1 FORESTRY DRIVE;SYRACUSE;NY;13210;3154706726
FRANKLIN SQUARE STATION;401 WEST DIVISION STREET;SYRACUSE;NY;13218;3154788849
ONONDAGA COUNTY CLERK OF COURT;401 MONTGOMERY ST;SYRACUSE;NY;13202;3154352229
ONONDAGA POST OFFICE;4912 WEST SENECA TURNPIKE;SYRACUSE;NY;13215;3154921107
ONONDAGA TOWN CLERK;5020 BALL ROAD;SYRACUSE;NY;13215;3154691583
SOLVAY STATION;1801 MILTON AVENUE;SYRACUSE;NY;13209;3154684795
SYRACUSE POST OFFICE;5640 EAST TAFT ROAD;SYRACUSE;NY;13220;3154523591
SYRACUSE POST OFFICE EASTWOOD FINANCE STATION;2509 JAMES STREET;SYRACUSE;NY;13206;3154638822
SYRACUSE POST OFFICE TEALL STATION;226 TEALL AVENUE;SYRACUSE;NY;13217;3154722002
SYRACUSE POST OFFICE UNIVERSITY FINANCE STATION;720 UNIVERSITY AVE.;SYRACUSE;NY;13235;3154720278
TANNERSVILLE POST OFFICE;6070 MAIN STREET;TANNERSVILLE;NY;12485;5185897417
TAPPAN POST OFFICE;57 OLD TAPPAN ROAD;TAPPAN;NY;10983;8453593495
WARNER LIBRARY;121 NORTH BROADWAY;TARRYTOWN;NY;10591;9146317734
THORNWOOD POST OFFICE;822 COMMERCE ST;THORNWOOD;NY;10594;9147697397
TONAWANDA POST OFFICE;96 SEYMOUR ST;TONAWANDA;NY;14150;7167796806
BRUNSWICK COMMUNITY LIBRARY;4118 STATE HIGHWAY 2;TROY;NY;12180;5182794023
RENSSELAER COUNTY CLERKS OFFICE;105 THIRD ST;TROY;NY;12180;5182704080
TROY POST OFFICE;400 BROADWAY;TROY;NY;12180;5182444101
TRUMANSBURG POST OFFICE;67 WEST MAIN STREET;TRUMANSBURG;NY;14886;6073878612
TUXEDO PARK POST OFFICE;228 ROUTE 17;TUXEDO PARK;NY;10987;8453515426
UNADILLA POST OFFICE;4 BRIDGE ST;UNADILLA;NY;13849;6073699361
UNION HILL POST OFFICE;82 RIDGE ROAD;UNION HILL;NY;14563;5852650705
UNIONDALE POST OFFICE;1000 FRONT STREET;UNIONDALE;NY;11553;5164818245
UPTON POST OFFICE;2 CENTER STREET;UPTON;NY;11973;6313442539
ONEIDA COUNTY CLERK;800 PARK AVENUE 6TH FLOOR;UTICA;NY;13501;3157985778
UTICA POST OFFICE;100 PITCHER ST;UTICA;NY;13504;3157385355
VALATIE POST OFFICE;1050 KINDERHOOK ST;VALATIE;NY;12184;5187587133
VALHALLA POST OFFICE;10 CLEVELAND ST;VALHALLA;NY;10595;9149487492
VALLEY COTTAGE POST OFFICE;137 ROUTE 303;VALLEY COTTAGE;NY;10989;8452688675
VALLEY STREAM POST OFFICE;111 SOUTH FRANKLIN AVENUE;VALLEY STREAM;NY;11580;5168258739
VESTAL POST OFFICE;117 RANO BLVD;VESTAL;NY;13850;6077981772
VICTOR POST OFFICE;21 FRAMARK DRIVE;VICTOR;NY;14564;5859243430
WACCABUC POST OFFICE;2 POST OFFICE ROAD;WACCABUC;NY;10597;9147633606
WADING RIVER POST OFFICE;1816 WADING RIVER MANOR ROAD;WADING RIVER;NY;11792;6319290219
WALLKILL POST OFFICE;45 WALLKILL AVE;WALLKILL;NY;12589;8458951064
WALWORTH POST OFFICE;2263 WALWORTH-MARION ROAD;WALWORTH;NY;14568;3159861556
MADISON COUNTY CLERK;138 NORTH COURT STREET,;WAMPSVILLE;NY;13163;3153662261
WANTAGH POST OFFICE;1250 WANTAGH AVENUE;WANTAGH;NY;11793;5162212647
WAPPINGERS FALLS POST OFFICE;71 EAST MAIN ST;WAPPINGERS FALLS;NY;12590;8452971839
WARRENSBURG POST OFFICE;3930 MAIN STREET;WARRENSBURG;NY;12885;5186234641
WYOMING COUNTY CLERKS OFFICE;143 N MAIN ST;WARSAW;NY;14569;5857868810
WARWICK POST OFFICE;108 MAIN STREET;WARWICK;NY;10990;8459864085
SENECA COUNTY CLERK;1 DIPRONIO DRIVE;WATERLOO;NY;13165;3155391770
WATERLOO POST OFFICE;2 EAST MAIN STREET;WATERLOO;NY;13165;3155395058
JEFFERSON COUNTY CLERKS OFFICE;175 ARSENAL STREET;WATERTOWN;NY;13601;3157853200
WATERTOWN POST OFFICE;232 COMMERCE PARK DRIVE;WATERTOWN;NY;13601;3157865982
WATERVILLE POST OFFICE;101 WEST MAIN STREET;WATERVILLE;NY;13480;3158418721
SCHUYLER COUNTY CLERK;105 9TH STREET, UNIT 8;WATKINS GLEN;NY;14891;6075358133
WATKINS GLEN POST OFFICE;600 NORTH FRANKLIN STREET;WATKINS GLEN;NY;14891;6075354452
WAVERLY POST OFFICE;434 WAVERLY ST;WAVERLY;NY;14892;6075652021
WAYLAND POST OFFICE;23 E NAPLES ST;WAYLAND;NY;14572;5857282145
VILLAGE OF WEBSTER;28 WEST MAIN STREET;WEBSTER;NY;14580;5852653770
WEBSTER POST OFFICE;75 BARRETT DRIVE;WEBSTER;NY;14580;5858724873
WELLSVILLE POST OFFICE;40 E PEARL ST;WELLSVILLE;NY;14895;5855933940
WEST BABYLON POST OFFICE;385 ROUTE 109;WEST BABYLON;NY;11704;6318930560
WEST CHAZY POST OFFICE;7634 STATE ROUTE #22;WEST CHAZY;NY;12992;5184936381
WEST HEMPSTEAD POST OFFICE;245 HEMPSTEAD AVENUE;WEST HEMPSTEAD;NY;11552;5164815430
WEST ISLIP POST OFFICE;480 UNION BOULEVARD;WEST ISLIP;NY;11795;6316695157
PALISADES POSTAL STORE;3302 PALISADES CENTER DRIVE;WEST NYACK;NY;10994;8457274081
WEST POINT POST OFFICE;634 SWIFT ROAD;WEST POINT;NY;10996;8454468749
WEST SENECA POST OFFICE;4300 SENECA STREET;WEST SENECA;NY;14224;7166753672
OLIVE FREE LIBRARY;4033 ROUTE 28A;WEST SHOKAN;NY;12494;8456572482
WESTBURY POST OFFICE;360 MAPLE AVENUE;WESTBURY;NY;11590;5163333598
PATTERSON LIBRARY;40 S. PORTAGE ST.;WESTFIELD;NY;14787;7163262154
WESTFIELD POST OFFICE;7 ACADEMY STREET;WESTFIELD;NY;14787;7163262841
WESTHAMPTON BEACH POST OFFICE;170 MAIN STREET;WESTHAMPTON BEACH;NY;11978;6312884093
WESTHAMPTON FREE LIBRARY;7 LIBRARY AVENUE;WESTHAMPTON BEACH;NY;11978;6312883335
WESTTOWN POST OFFICE;2097 COUNTY ROUTE 1;WESTTOWN;NY;10998;8457265026
WESTCHESTER COUNTY CLERKS OFFICE;110 DR MARTIN LUTHER KING JR BLVD ROOM 340;WHITE PLAINS;NY;10601;9149953088
WHITE PLAINS POST OFFICE;100 FISCHER AVENUE;WHITE PLAINS;NY;10602;9142872525
WHITESBORO POST OFFICE;30 ROOSEVELT DRIVE;WHITESBORO;NY;13492;3157687862
WHITNEY POINT POST OFFICE;2641 MAIN ST;WHITNEY POINT;NY;13862;6076923131
WILLIAMSVILLE POST OFFICE;5325 SHERIDAN DRIVE;WILLIAMSVILLE;NY;14221;7166320421
WINDHAM POST OFFICE;5365 STATE ROUTE 23;WINDHAM;NY;12496;5187346956
WINGDALE POST OFFICE;1809 ROUTE 22;WINGDALE;NY;12594;8458326147
WOLCOTT POST OFFICE;6048 LAKE AVE;WOLCOTT;NY;14590;3155942106
WOODHAVEN POST OFFICE;86-42 FOREST PARKWAY;WOODHAVEN;NY;11421;7182969232
WOODMERE POST OFFICE;132 FRANKLIN PLACE;WOODMERE;NY;11598;5163743776
WOODSIDE STATION;39-25 61ST STREET;WOODSIDE;NY;11377;7188999497
YAPHANK POST OFFICE;5 EAST MAIN STREET;YAPHANK;NY;11980;6313456829
YONKERS MAIN POST OFFICE;79-81 MAIN STREET;YONKERS;NY;10701;9143783610
YORKTOWN HEIGHTS POST OFFICE;2020 MAPLE HILL STREET;YORKTOWN HEIGHTS;NY;10598;9144552693
