facilityName;streetAdress;city;state;zipCode;publicPhone
WARRINGTON POST OFFICE;1380 EASTON RD SUITE 1;WARRINGTON;PA;18976;2153431591
WASHINGTON MAIN POST OFFICE;153 JEFFERSON AVE;WASHINGTON;PA;15301;7242221709
WATSONTOWN POST OFFICE;316 MAIN STREET;WATSONTOWN;PA;17777;5705385330
WAYMART POST OFFICE;310 HONESDALE ROAD;WAYMART;PA;18472;5704886510
WAYNESBORO POST OFFICE;118 EAST MAIN STREET;WAYNESBORO;PA;17268;7177621513
GREENE COUNTY PROTHONOTARYS OFFICE;10 EAST HIGH STREET, ROOM 105;WAYNESBURG;PA;15370;7248525288
TIOGA COUNTY PROTHONOTARY AND CLERK OF COURTS;116 MAIN ST;WELLSBORO;PA;16901;5707242981
WEST MIDDLESEX POST OFFICE;39 FAIR STREET;WEST  MIDDLESEX;PA;16159;7245289771
CHESTER COUNTY JUSTICE CENTER;201 WEST MARKET STREET;WEST CHESTER;PA;19380;6103446050
WEST CHESTER POST OFFICE;1050 AIRPORT ROAD;WEST CHESTER;PA;19380;6107387638
WESTFIELD POST OFFICE;103 WEST MAIN STREET;WESTFIELD;PA;16950;8143672923
WEXFORD MAIN POST OFFICE;10675 PERRY HIGHWAY;WEXFORD;PA;15090;7249352120
WHITEHALL POST OFFICE;1105 SCHADT AVENUE;WHITEHALL;PA;18052;6102645514
WILKES - BARRE MAIN POST OFFICE;300 SOUTH MAIN STREET;WILKES-BARRE;PA;18701;5708313415
JAMES V BROWN LIBRARY;19 EAST FOURTH STREET;WILLIAMSPORT;PA;17701;5703260536
LYCOMING COUNTY CLERK OF COURTS;48 W THIRD ST;WILLIAMSPORT;PA;17701;5703272251
WILLIAMSPORT POST OFFICE;2901 REACH ROAD;WILLIAMSPORT;PA;17701;5703204107
MONTGOMERY COUNTY PROTHONOTARYS OFFICE-WILLOW GROVE;MONTGOMERY COUNTY COURTHOUSE-EAST ANNEX;WILLOW GROVE;PA;19090;6102783449
WILLOW GROVE POST OFFICE;611 EASTON ROAD;WILLOW GROVE;PA;19090;2156593424
EAST YORK POST OFFICE;3435 CONCORD RD;YORK;PA;17402;7177514650
YORK COUNTY JUDICIAL CENTER;45 N GEORGE ST;YORK;PA;17401;7177719611
YOUNGSVILLE POST OFFICE;39 RAILROAD STREET;YOUNGSVILLE;PA;16371;8145634471
