facilityName;streetAdress;city;state;zipCode;publicPhone
HOBOKEN POST OFFICE;89 RIVER STREET;HOBOKEN;NJ;07030;2016593017
HOPATCONG MAIN POST OFFICE;32 DURBAN AVE;HOPATCONG;NJ;07843;9733981046
ISELIN MAIN POST OFFICE;250 MIDDLESEX TURNPIKE;ISELIN;NJ;08830;7322830053
JACKSON POST OFFICE;915 BENNETTS MILLS RD;JACKSON;NJ;08527;7329424675
HUDSON CITY STATION;392 CENTRAL AVE;JERSEY CITY;NJ;07307;2017983936
HUDSON COUNTY PASSPORT OFFICE;257 CORNELISON AVE;JERSEY CITY;NJ;07302;2013693470
JERSEY CITY MAIN POST OFFICE;69 MONTGOMERY STREET;JERSEY CITY;NJ;07302;2019157001
JOURNAL SQUARE STATION POST OFFICE;899 BERGEN AVE;JERSEY CITY;NJ;07306;20179872681
KEARNY POST OFFICE;64 MIDLAND AVENUE;KEARNY;NJ;07032;2019915629
KENDALL PARK POST OFFICE;3124 STATE ROUTE 27;KENDALL PARK;NJ;08824;7322979181
KEYPORT POST OFFICE;95 WEST FRONT STREET;KEYPORT;NJ;07735;7322640388
KINGSTON POST OFFICE;4599 STATE ROUTE 27 SOUTH;KINGSTON;NJ;08528;6099244544
LAKE HIAWATHA MAIN POST OFFICE;494 NORTH BEVERWYCK RD;LAKE HIAWATHA;NJ;07034;9733347062
LAKEHURST POST OFFICE;1 BROWN AVE;LAKEHURST;NJ;08733;7326578562
NORTHERN OCEAN COUNTY RESOURCE CENTER;225 4TH ST;LAKEWOOD;NJ;08701;7323708850
BOROUGH OF LEONIA CLERKS OFFICE;312 BROAD AVE;LEONIA;NJ;07605;2015925780
LIBERTY CORNER POST OFFICE;8 CHURCH ST;LIBERTY CORNER;NJ;07938;9086470841
LINCOLN PARK POST OFFICE;9 ZELIFF PL;LINCOLN PARK;NJ;07035;9736941627
LINCROFT POST OFFICE;774 NEWMAN SPRINGS ROAD;LINCROFT;NJ;07738;7327475115
LINDEN POST OFFICE;400 NORTH WOOD AVE;LINDEN;NJ;07036;9089258836
MONTCLAIR STATE UNIVERSITY;147 CLOVE ROAD;LITTLE FALLS;NJ;07424;9736556855
LITTLE FERRY POST OFFICE;20 MAIN STREET;LITTLE FERRY;NJ;07643;2016417843
LIVINGSTON POST OFFICE;49 WEST MOUNT PLEASANT AVE;LIVINGSTON;NJ;07039;9739928401
LONG BRANCH POST OFFICE;60 3RD AVENUE;LONG BRANCH;NJ;07740;7322227711
LONG VALLEY POST OFFICE;3 OLD FARMERS ROAD;LONG VALLEY;NJ;07853;9088763161
