facilityName;streetAdress;city;state;zipCode;publicPhone
WHITE OAK LIBRARY DISTRICT: LOCKPORT BRANCH;121 E. 8TH STREET;LOCKPORT;IL;60441;8155524250
HELEN PLUM LIBRARY;110 W MAPLE STREET;LOMBARD;IL;60148;6306270316
YORK TOWNSHIP;1502 S MEYERS ROAD;LOMBARD;IL;60148;6306202400
GLENWOOD-LYNWOOD PUBLIC LIBRARY DISTRICT;19901 STONY ISLAND AVE;LYNWOOD;IL;60411;7087580090
LYONS POST OFFICE IL;7836 OGDEN AVENUE;LYONS;IL;60534;7084425400
MACOMB IL POST OFFICE;205 S RANDOLPH ST;MACOMB;IL;61455;3098335593
MCDONOUGH CIRCUIT CLERK;#1 COURTHOUSE SQUARE;MACOMB;IL;61455;3098374889
MANHATTAN POST OFFICE;185 S  STATE STREET;MANHATTAN;IL;60442;8154783112
MARION POST OFFICE IL;205 E  MAIN STREET;MARION;IL;62959;6189932933
MARYVILLE POST OFFICE IL;1 OAK DRIVE;MARYVILLE;IL;62062;6182881720
MATTESON POST OFFICE;20650 S CICERO AVENUE;MATTESON;IL;60443;7087488630
MATTESON PUBLIC LIBRARY;801 SCHOOL AVENUE;MATTESON;IL;60443;7087484431
MATTOON TOWNSHIP;1716 RICHMOND AVE;MATTOON;IL;61938;2172343877
MAYWOOD PUBLIC LIBRARY;121 S. 5TH AVE;MAYWOOD;IL;60153;7083431847
MCHENRY IL USPO;4530 W CRYSTAL LAKE ROAD;MCHENRY;IL;60050;8153852108
MELROSE PARK POST OFFICE;1824 N. 25TH AVENUE;MELROSE PARK;IL;60160;7083432150
MENDOTA POST OFFICE;818 WASHINGTON ST;MENDOTA;IL;61342;8155396366
METROPOLIS IL POST OFFICE;101 W 5TH STREET;METROPOLIS;IL;62960;6185244921
MINONK POST OFFICE;160 W 5TH ST;MINONK;IL;61760;3094322848
MINOOKA POST OFFICE IL;301 W MONDAMIN STREET;MINOOKA;IL;60447;8154676360
MOKENA POST OFFICE;19934 S WOLF ROAD;MOKENA;IL;60448;7084799431
MOLINE POST OFFICE;514   17TH STREET;MOLINE;IL;61265;3097645011
MOLINE PUBLIC LIBRARY;3210 41ST STREET;MOLINE;IL;61265;3095242470
WARREN COUNTY CIRCUIT CLERK;100 W  BROADWAY;MONMOUTH;IL;61462;3097345179
MONTGOMERY POST OFFICE IL;1899 VILLAGE CENTER PARKWAY;MONTGOMERY;IL;60538;6308441655
PIATT COUNTY IL CIRCUIT COURT CLERK;100 W  WASHINGTON;MONTICELLO;IL;61856;2177624966
GRUNDY COUNTY CIRCUIT CLERK MORRIS IL;111 E  WASHINGTON STREEET;MORRIS;IL;60450;8159413256
MORRIS AREA PUBLIC LIBRARY;604 LIBERTY STREET;MORRIS;IL;60450;8159426880
MORRIS POST OFFICE IL;202 E  WASHINGTON STREET;MORRIS;IL;60450;8159420345
MORTON POST OFFICE;600 W JEFFERSON STREET;MORTON;IL;61550;3092666421
MORTON GROVE POST OFFICE;9114 WAUKEGAN ROAD;MORTON GROVE;IL;60053;8479651621
WABASH COUNTY CIRCUIT CLERK;401 MARKET STREET;MOUNT CARMEL;IL;62863;6182625362
MT PROSPECT POST OFFICE IL;300 W  CENTRAL ROAD;MOUNT PROSPECT;IL;60056;8473922731
MT VERNON IL POST OFFICE;726 PARK PLAZA;MOUNT VERNON;IL;62864;6182420640
MURPHYSBORO POST OFFICE IL;203 N 11TH STREET;MURPHYSBORO;IL;62966;6186844841
BOOK ROAD POSTAL STORE IL;3075 BOOK RD;NAPERVILLE;IL;60564;6309229539
NAPERVILLE IL POST OFFICE;1750 W OGDEN AVENUE;NAPERVILLE;IL;60540;6307172662
NAPERVILLE TOWNSHIP IL;139 WATER STREET;NAPERVILLE;IL;60540;6303552786
CIRCUIT COURT CLERK NASHVILLE IL;125 EAST ELM STREET;NASHVILLE;IL;62263;6183274800
NEW BADEN POST OFFICE;203 E HANOVER STREET;NEW BADEN;IL;62265;6185884733
NEW LENOX POST OFFICE IL;300 N  VINE STREET;NEW LENOX;IL;60451;8154858273
NEW LENOX PUBLIC LIBRARY;120 VETERANS PARKWAYS;NEW LENOX;IL;60451;8154852605
NILES-MAINE DISTRICT LIBRARY;6960 W. OAKTON ST.;NILES;IL;60714;8476631234
HARWOOD HEIGHTS POST OFFICE;7101 W GUNNISON STREET;NORRIDGE;IL;60706;7088677269
VILLAGE OF NORRIDGE;4000 N  OLCOTT AVENUE;NORRIDGE;IL;60706;7084530800
NORTH RIVERSIDE POST OFFICE IL;7300 W  25TH STREET;NORTH RIVERSIDE;IL;60546;7084428207
NORTHBROOK POST OFFICE;2460 DUNDEE ROAD;NORTHBROOK;IL;60062;8472720174
NORTHLAKE POST OFFICE IL;47 W  NORTH AVENUE;NORTHLAKE;IL;60164;7084920533
NORTHLAKE PUBLIC LIBRARY DISTRICT;231 N. WOLF ROAD;NORTHLAKE;IL;60164;7085622301
O FALLON PUBLIC LIBRARY;120 CIVIC PLAZA;O FALLON;IL;62269;6186323783
OAK BROOK IL MAIN POST OFFICE;1314 KENSINGTON ROAD;OAK BROOK;IL;60523;6309904224
OAK FOREST POST OFFICE IL;15811 S  CENTRAL STREET;OAK FOREST;IL;60452;7086872137
OAK LAWN STATION;9249 S CICERO;OAK LAWN;IL;60454;7084240880
OAK PARK POST OFFICE;901 W LAKE STREET;OAK PARK;IL;60301;7088487901
OFALLON, IL 62269;1111 S LINCOLN AVENUE;OFALLON;IL;62269;6186324691
OLYMPIA FIELDS POST OFFICE;3033 203RD STREET;OLYMPIA FIELDS;IL;60461;7087489222
OREGON PUBLIC LIBRARY;300 JEFFERSON ST;OREGON;IL;61061;8157322724
ORLAND PARK MAIN POST OFFICE;9500 144TH PL;ORLAND PARK;IL;60462;7083498030
ORLAND PARK RETAIL POSTAL STORE;15128 LA GRANGE RD;ORLAND PARK;IL;60462;7082260249
LASALLE CO CIRCUIT COURT CLERK OTTAWA IL;119 W. MADISON #200;OTTAWA;IL;61350;8154348671
PALATINE POST OFFICE;440 W COLFAX STREET;PALATINE;IL;60067;8473591799
PALATINE VILLAGE CLERKS OFFICE;200 E WOOD STREET;PALATINE;IL;60067;8473587500
PALOS HEIGHTS POST OFFICE;12238 S HARLEM AVENUE;PALOS HEIGHTS;IL;60463;7084482040
PALOS PARK POST OFFICE IL;12100 S  80TH AVENUE;PALOS PARK;IL;60464;7084486134
PARIS POST OFFICE;139 E WOOD STREET;PARIS;IL;61944;2174665960
PARK FOREST POST OFFICE;123 INDIANWOOD BLVD;PARK FOREST;IL;60466;7087485471
MAINE TOWNSHIP;1700 BALLARD ROAD;PARK RIDGE;IL;60068;8472972510
PAXTON POST OFFICE;209 SOUTH MARKET  STREET;PAXTON;IL;60957;2173793131
PEKIN POST OFFICE IL;514 BROADWAY STREET;PEKIN;IL;61554;3093467878
PEKIN PUBLIC LIBRARY;301 S. FOURTH STREET;PEKIN;IL;61554;3093477111
NORTH UNIVERSITY STATION;6310 N UNIVERSITY ST;PEORIA;IL;61614;3096929818
PEORIA COUNTY CIRCUIT CLERK;324 MAIN STREET ROOM G-22;PEORIA;IL;61602;3096726015
PEORIA IL MAIN POST OFFICE;95 STATE STREET;PEORIA;IL;61601;3096718836
PERU POST OFFICE IL;1500 4TH STREET;PERU;IL;61354;8152230320
MENARD COUNTY IL CIRCUIT CLERK;102 S 7TH STREET;PETERSBURG;IL;62675;2176322615
CIRCUIT COURT CLERK PITTSFIELD IL;100 E.  WASHINGTON STREET;PITTSFIELD;IL;62363;2172856612
PLAINFIELD POST OFFICE;14855 S VAN DYKE ROAD;PLAINFIELD;IL;60544;8154363095
PLAINFIELD TOWNSHIP;22525 W  LOCKPORT ROAD;PLAINFIELD;IL;60544;8154368308
PLANO POST OFFICE IL;102 N. CENTER STREET;PLANO;IL;60545;6305523451
POSEN POST OFFICE;2720 W 147TH STREET;POSEN;IL;60469;7083887788
BUREAU COUNTY CIRCUIT CLERKS OFFICE;700 S. MAIN STREET;PRINCETON;IL;61338;8158722001
PROSPECT HEIGHTS PUBLIC LIBRARY;12 N ELM STREET;PROSPECT HEIGHTS;IL;60070;8472593500
ADAMS COUNTY CIRCUIT CLERK;521 VERMONT STREET;QUINCY;IL;62301;2172772100
QUINCY POST OFFICE;3535 LOCUST STREET;QUINCY;IL;62301;2172244950
RICHTON PARK POST OFFICE;22332 GOVERNORS HIGHWAY;RICHTON PARK;IL;60471;7087481688
RIVER GROVE PUBLIC LIBRARY;8638 W. GRAND AVE.;RIVER GROVE;IL;60171;7084534484
CRAWFORD COUNTY CIRCUIT COURT;100 COURT ST;ROBINSON;IL;62454;6185443512
ROCHELLE POST OFFICE;501 LINCOLN HIGHWAY;ROCHELLE;IL;61068;8155624634
ROCK FALLS POST OFFICE;210 2ND AVE;ROCK FALLS;IL;61071;8156260514
ROCK ISLAND COUNTY CIRCUIT COURT;1317 3RD AVENUE;ROCK ISLAND;IL;61201;3095583538
ROCK ISLAND IL POST OFFICE;2633 11TH STREET;ROCK ISLAND;IL;61201;3097882142
ROCKFORD POST OFFICE;5225 HARRISON AVENUE;ROCKFORD;IL;61125;8152294850
ROMEOVILLE POST OFFICE IL;315 W ROMEO ROAD;ROMEOVILLE;IL;60446;8158869040
WHITE OAK LIBRARY DISTRICT: ROMEOVILLE BRANCH;201 W. NORMANTOWN RD.;ROMEOVILLE;IL;60446;8155524200
ROUND LAKE AREA PUBLIC LIBRARY;906 HART ROAD;ROUND LAKE;IL;60073;8475467060
ROUND LAKE POST OFFICE IL;1940 MUNICIPAL WAY;ROUND LAKE;IL;60073;8477406528
SCHUYLER COUNTY CIRCUIT COURT CLERK RUSHVILLE IL;102 S CONGRESS STREET;RUSHVILLE;IL;62681;2173224633
SALEM POST OFFICE;125 S  DELMAR AVENUE;SALEM;IL;62881;6185480503
SANDWICH POST OFFICE IL;22 N  EDDY STREET;SANDWICH;IL;60548;8157866716
SAVOY POST OFFICE;415 N DUNLAP AVENUE;SAVOY;IL;61874;2173558298
SCHAUMBURG IL POST OFFICE;450 W SCHAUMBURG ROAD;SCHAUMBURG;IL;60194;8478856501
